store_id,uptime_last_hour,downtime_last_hour,uptime_last_day,downtime_last_day,uptime_last_week,downtime_last_week
a5259d44-0e43-450c-b1b5-c4637c5d3ccf,0.0,0.0,4.0,0.0,27.13361111111111,0.8663888888888889
ab7ce011-ae25-4486-9c16-8e44a0a6236d,0.0,60.0,0.0,7.084722222222222,0.0,15.08527777777778
5f1bcd29-8b9a-455e-a539-d4f227ad64d6,0.0,60.0,0.0,6.171111111111112,0.0,54.67333333333334
d7564e8c-0edb-4e6f-aa64-c72b701e3c57,0.0,0.0,0.0,1.9999999999999998,0.0,14.0
1d594cd4-a13c-4b24-8c65-c10032396b99,0.0,60.0,0.0,11.500000000000002,0.0,80.50000000000004
c4bbd343-2202-433f-a428-7ddb9b12aa79,0.0,0.0,0.0,4.0,0.0,27.999999999999993
31875f6c-fb5f-475b-9d97-9bd2d1398ac1,0.0,60.0,0.0,11.500000000000002,0.0,80.49999999999997
0958d0f6-5d0d-4b9a-9558-05d6e785620d,0.0,60.0,0.0,12.0,0.0,84.17805555555555
a6da3f97-de0c-4cf9-8547-b71a34939083,0.0,60.0,0.0,11.500000000000002,0.0,74.68027777777777
b29e16d2-dae8-46b5-95b8-a1bea190bf65,0.0,60.0,0.0,7.092499999999999,0.0,15.089444444444446
7d0bf834-04c7-44d1-95e0-acab1134866d,0.0,0.0,0.0,2.4999999999999996,0.0,20.589444444444442
9a6f73e4-264e-4b44-8c43-f2f7e381fd27,0.0,60.0,0.0,10.416666666666666,0.0,75.41666666666669
2811a6b0-ef93-4e4b-a9a5-50fc536756a3,0.0,0.0,0.0,2.0,0.0,14.0
4f3c40e0-74fc-4b9c-82bb-fb58707a2a83,0.0,60.0,0.0,12.999999999999998,0.0,90.00000000000001
280d2c12-c2ea-4d0b-89bc-abe2a025266c,0.0,0.0,2.093611111111111,0.40638888888888886,14.650277777777779,4.349722222222222
61e46ccc-b00c-4625-9b54-1e4e2bccf4e6,0.0,60.0,0.0,23.092500000000005,0.0,104.7786111111111
92e352c8-793e-4661-9814-a7e77dedd233,0.0,60.0,0.0,7.595000000000001,0.0,56.0936111111111
094c0921-98a0-4b04-ada0-52f0f6622e22,0.0,60.0,0.0,23.09499999999999,0.0,104.78500000000003
d8e407db-f58c-4de3-b307-339ddc755abf,0.0,60.0,0.0,12.145277777777778,0.0,85.01916666666664
1fd26682-da5c-44ef-b9b3-e56308f3e770,0.0,0.0,0.0,5.0,0.0,34.99999999999999
c4e24003-6716-4147-8e45-676fba26f276,60.0,0.0,23.096944444444446,0.0,161.68250000000003,0.0
b09a8e44-8412-47a2-ae7f-8baf2db02df3,0.0,60.0,0.0,10.333333333333332,0.0,71.99999999999999
1e53f864-f13c-4ce9-9a7a-f5c43db01f6d,0.0,0.0,4.153333333333333,0.8466666666666666,29.169166666666662,5.8308333333333335
dea3684a-87be-43db-86b1-6f6b72ffdfe3,0.0,60.0,0.0,12.999999999999998,0.0,90.0
4293d0ce-6904-4dac-a88f-c49ee6374495,0.0,60.0,0.0,23.10027777777778,0.0,161.70472222222213
1e401b39-db71-4b03-a14a-0dd90c1f23d5,0.0,0.0,0.0,5.0,0.0,35.00000000000001
5737d2ef-1296-43ec-af72-3a1b0ad6c28a,0.0,60.0,0.0,10.416666666666666,0.0,75.41666666666667
a4454956-2526-48e4-9906-492d4dd43708,0.0,0.0,2.1013888888888888,0.39861111111111114,14.712499999999999,4.2875
d3759e9f-abc9-4370-9bea-5af88c708544,0.0,60.0,0.0,10.333333333333332,0.0,72.00000000000003
c100a5e8-8e70-40d9-aaa4-1fd0a223ed4b,0.0,60.0,0.0,10.333333333333332,0.0,72.0
3c4d7b8b-8356-4181-bb5c-99c666fb40dc,0.0,0.0,0.0,4.0,0.0,28.000000000000007
5e928290-8d31-4d2d-8e3f-81984111e78a,0.0,60.0,0.0,10.333333333333336,0.0,71.99999999999997
d68adc47-5fad-483f-8b03-2a4458532602,60.0,0.0,7.135,0.865,60.06166666666664,7.938333333333333
2765186a-c911-4fe8-bf02-0023469ccc64,0.0,60.0,0.0,10.75,0.0,78.81277777777773
610e6da3-8f35-4c0a-b40f-b428efc621ae,0.0,60.0,0.0,8.25,0.0,69.75
07a320ae-e5ee-4a3c-b78e-8e4529026189,0.0,60.0,0.0,8.5,0.0,68.50000000000001
a7c0a508-6081-4470-ba1b-0ee011be58c6,0.0,0.0,4.16,0.84,29.206666666666663,5.793333333333332
5110dd88-077b-4af6-8690-8ad8fdba1641,0.0,60.0,0.0,10.75,0.0,78.82166666666667
2a07b2ca-79ba-4efe-b5b3-13f0942857c2,0.0,60.0,0.0,23.110833333333332,0.0,139.66777777777776
b4439c93-5b15-43d0-8854-0b4067e26f67,0.0,60.0,0.0,12.160000000000002,0.0,85.12249999999999
7090f542-6336-4856-8211-8427a250f668,0.0,60.0,0.0,23.11194444444444,0.0,139.67527777777772
20a11303-5443-4c0d-b72c-7674c15d230c,0.0,60.0,0.0,12.162222222222223,0.0,85.1383333333333
5c75c2b9-a165-4d3c-a58d-b06c6aad5664,0.0,60.0,0.0,23.16305555555555,0.0,162.14388888888888
2b914d4b-2638-4ba5-8e5d-a09ab82c0ddc,60.0,0.0,12.164166666666668,0.0,85.15055555555551,0.0
a337d6b6-5fe0-443e-936c-60f4ddf4c2a3,0.0,60.0,0.0,11.25,0.0,78.98277777777778
d4830ec9-a068-4663-bcbe-a4e27fd23138,0.0,0.0,0.0,2.0,0.0,18.0
9f7cdf49-0172-44d6-94ce-d8cb7fe74320,0.0,0.0,0.0,2.0,0.0,20.11638888888889
779f2dc6-45ea-4a77-9bf0-88015ba35777,0.0,60.0,0.0,10.416666666666666,0.0,75.41666666666664
3fb3d3cf-3fe7-4c7b-8474-26af5e25d756,0.0,60.0,0.0,10.75,0.0,78.83611111111114
161e986b-86a8-44b8-9b92-3b470de9255a,0.0,60.0,0.0,23.118611111111115,0.0,161.8347222222222
082390d5-018f-4c46-900a-002334f86d75,0.0,60.0,0.0,6.201944444444445,0.0,54.701388888888886
7128047b-94d8-4226-8d8b-5259b5fb5383,0.0,0.0,0.0,5.0,0.0,35.0
dca37ba4-0b60-40e2-9b3d-b5bd0165575b,0.0,0.0,3.1702777777777778,0.8297222222222221,22.198055555555555,5.801944444444445
3233ab20-4991-4699-b6d5-c332e58f824f,60.0,0.0,23.120833333333334,0.0,160.83138888888897,1.0169444444444444
4bd0fc1f-6d5e-4f5f-baa5-6fedc00c3def,0.0,60.0,0.0,23.12194444444445,0.0,161.85638888888894
9f669af0-c870-4397-848f-3cf56986c2a3,0.0,0.0,0.0,1.75,0.0,12.500000000000002
e71c1861-0179-4a95-9795-4e87c8fcde65,60.0,0.0,7.6225,0.0,53.86666666666666,2.256388888888889
1103179b-05dc-47e0-a64c-b3879aa096d7,0.0,0.0,0.0,2.0,0.0,14.0
d44bc78d-c3e9-4422-b539-f07d3dc19df4,0.0,60.0,0.0,7.624722222222222,0.0,56.124722222222225
899a56e2-5111-4ad0-9da1-0c96058c026a,0.0,60.0,0.0,12.174999999999999,0.0,85.2275
06fec79a-9873-488a-9c6b-494c8294924b,0.0,60.0,0.0,11.499999999999998,0.0,80.49999999999997
5a67dd42-77cd-40e0-833e-a4c749d2781c,60.0,0.0,23.12722222222222,0.0,161.89472222222213,0.0
2b106e20-c9c3-4a9b-b6a4-0b38a467e0a7,0.0,0.0,3.1769444444444446,0.8230555555555555,22.24361111111111,5.756388888888888
15ea80e7-1ba3-4941-bc20-3878c92fa8b4,0.0,60.0,0.0,7.128055555555555,0.0,15.128055555555557
0509ef68-88a9-4cce-8616-6e5020fa6082,60.0,0.0,11.133888888888887,0.8661111111111112,79.91722222222221,4.344722222222222
23d550f6-31df-4676-8c9d-74ca225bbd37,60.0,0.0,7.178888888888889,1.321111111111111,65.53805555555557,2.9619444444444443
df780386-eba1-45c4-9a33-a6fc44b43c90,0.0,60.0,0.0,10.75,0.0,78.86138888888888
19d6f935-5013-4756-aa27-cb5028b7d9be,0.0,60.0,0.0,11.499999999999998,0.0,74.76666666666668
c28f2d5a-8e02-4b37-ab99-bba402d96b12,0.0,60.0,0.0,6.214444444444444,0.0,54.714166666666664
79a0f07e-a01e-4882-a4b3-56d99746d1ad,0.0,60.0,0.0,23.13277777777777,0.0,139.79805555555555
08fbdf80-23c7-45ef-af61-4d96eef55939,0.0,0.0,0.0,5.0,0.0,35.0
10442a84-8d19-49d1-b3a9-cf83c783b65b,0.0,0.0,1.1388888888888888,0.861111111111111,6.826944444444444,7.173055555555556
0b68a1f6-fe34-4812-b810-37057bb526a5,0.0,0.0,4.186944444444444,0.8130555555555555,29.40777777777777,5.592222222222222
e021824c-6ab6-4027-b8af-6a0cf6a08f77,60.0,0.0,10.185555555555556,0.14777777777777779,70.30527777777777,1.6947222222222222
2eb86c26-5f80-417d-b63d-d34a98af6fbf,0.0,60.0,0.0,12.185833333333333,0.0,85.30527777777779
6c084ef6-dd1f-49d8-a3b8-46b2f92a7d6a,60.0,0.0,8.716944444444445,2.7830555555555554,74.04777777777778,7.229722222222223
cb772e81-8af8-427f-9cc2-18fcf38b0799,60.0,0.0,6.221111111111112,0.0,51.55388888888888,3.166666666666667
189c70c8-f3ec-49df-8239-5985ace4c8cf,0.0,60.0,0.0,10.416666666666668,0.0,75.41666666666666
a43f034e-bd63-4ea6-815e-6d77a7d284e5,0.0,0.0,3.1886111111111113,0.8113888888888888,22.329166666666666,5.670833333333334
3f686aed-e521-4214-afdc-2cc3eb78184c,0.0,60.0,0.0,10.500000000000002,0.0,75.50000000000003
1b1cf7ec-0e22-4143-8552-76bb3335ff49,0.0,60.0,0.0,23.14027777777778,0.0,161.9838888888889
8e5321bd-074c-46e6-a706-b7de57817752,0.0,0.0,1.2258333333333333,0.5241666666666667,8.575833333333332,3.9241666666666664
d3866435-17e5-46c4-900f-46f08785c85e,60.0,0.0,6.2250000000000005,0.0,51.58138888888891,3.1430555555555557
0c635edf-84f7-434f-a8bf-40354c2ab23e,0.0,0.0,1.6944444444444446,0.3055555555555555,8.861666666666668,5.138333333333334
264bc16a-293e-498d-bdf7-df231171e875,60.0,0.0,11.148055555555555,0.35194444444444445,78.0233333333333,2.4766666666666666
a1b91f50-3cc6-43ad-b803-5d179ea0a124,0.0,0.0,0.0,2.0,0.0,20.143888888888885
b91c8987-0d4e-44a4-bb15-3811cdaf9f4b,60.0,0.0,10.195555555555556,0.5544444444444444,76.11638888888892,2.7730555555555556
86983f6d-e914-4b6b-b9bb-075ff87d9832,60.0,0.0,11.150555555555554,0.8494444444444444,80.02861111111112,4.2675
a2baf926-1bff-4b0f-93f8-f947a4160a1e,0.0,0.0,0.0,2.0,0.0,20.145833333333336
89ae011b-4597-4210-9e31-e412e1aae85a,0.0,60.0,0.0,23.14666666666667,0.0,140.73527777777784
5b72c5be-b929-4c0c-86db-64fe87955e79,60.0,0.0,7.6475,0.0,54.03944444444446,2.1077777777777778
5f8b738c-5895-4b6c-bd47-f20cb9fac521,0.0,0.0,1.5,0.0,8.704444444444444,1.7955555555555553
50e2ab2c-6c0f-42b9-923c-457987719de1,0.0,60.0,0.0,12.19888888888889,0.0,85.39138888888887
ae3a009e-b89d-4142-b142-fb99e631c91f,60.0,0.0,7.649722222222223,0.0,54.05444444444442,2.0949999999999998
55c016d5-6321-41b5-a84c-cb9238b3dfa7,60.0,0.0,12.193055555555553,0.0075,85.3947222222222,0.01
46bd0cf0-9b6c-485a-b355-7b9ec1b5c123,0.0,0.0,0.0,2.0,0.0,18.0
00bcec56-84f9-4a91-a3b8-c63ba60c69fe,0.0,0.0,1.5,0.0,8.725555555555555,1.7744444444444445
03d6ef9e-9da3-4c40-81a8-76b698c58af1,60.0,0.0,23.152500000000003,0.0,162.07166666666666,0.0
239ae42b-d4c4-4aab-bff9-c64f4feebd9e,0.0,60.0,0.0,13.0,0.0,90.0
37b4716e-f78c-48f5-84c7-fec6306ac541,0.0,60.0,0.0,23.154444444444444,0.0,162.0833333333334
fc43d054-ffa2-4715-a461-cbf250119994,60.0,0.0,7.2058333333333335,0.29416666666666663,60.82000000000001,13.385277777777778
d289d61a-d4f3-4851-82ca-f8ac35d3abb8,60.0,0.0,9.210277777777778,1.1230555555555555,64.45694444444445,7.543055555555555
d8c80705-de1b-419a-8e0d-86bb34d29bff,0.0,60.0,0.0,12.156388888888888,0.0,83.6563888888889
14e34985-6519-489f-abcc-9f8923812fa9,0.0,60.0,0.0,23.156944444444438,0.0,139.9458333333333
9876f2cb-3fbf-4b70-acb6-7393bf5999d6,60.0,0.0,7.156944444444444,5.000277777777778,56.94527777777777,26.711944444444445
5c9fda51-136b-4e7b-9cd5-0c940725440f,60.0,0.0,7.158333333333333,5.000277777777778,56.95277777777778,26.705833333333334
a3fed5bd-fb0c-47bd-a021-f11c62a0ab73,0.0,60.0,0.0,7.158611111111111,0.0,15.158611111111112
f4f360c8-b869-4836-aad5-41ef26021c1b,0.0,60.0,0.0,10.333333333333334,0.0,72.00000000000004
da1dce88-55df-4960-a34e-9258c92d1a41,0.0,0.0,1.1680555555555554,0.8319444444444444,12.135555555555557,5.864444444444445
b406b00c-a9b9-42d7-99b0-7c42474ebd77,0.0,0.0,1.5,0.0,8.78,1.72
1fb33b77-bfbf-42a4-b023-6a218bf30fc4,0.0,60.0,0.0,12.161666666666665,0.0,83.66166666666666
80f77772-530c-4d2a-aa43-58aa1f75ab15,60.0,0.0,7.2122222222222225,0.5377777777777778,65.49333333333333,4.756666666666667
ead054c4-5290-4e3c-a84f-626f0f029902,0.0,0.0,0.0,2.0,0.0,14.0
4689758e-5f3a-46a7-abc6-da2f8f180865,60.0,0.0,7.213055555555556,0.5369444444444444,66.49972222222222,3.750277777777778
8e2e0717-e61c-40a5-b3cd-28e5a5de701a,0.0,60.0,0.0,12.21638888888889,0.0,85.50916666666666
b935c05c-fbb6-4501-9f9a-1d4030d9082f,60.0,0.0,11.170833333333333,0.8291666666666667,80.17583333333333,4.162777777777778
ae7324cb-f34d-438c-bb48-a3367a3983b3,60.0,0.0,23.166111111111107,0.0,162.1655555555556,0.0
578ee20a-a385-4ca5-96d3-4c697d0362d4,0.0,60.0,0.0,23.1675,0.0,105.00250000000001
365c2d0d-3d07-4ac1-8fe5-a306142e94be,60.0,0.0,7.216666666666667,0.5333333333333333,68.65277777777779,1.5972222222222223
790410e1-c253-4421-aade-177dab7574c6,0.0,60.0,0.0,12.0,0.0,84.34055555555555
a0c119ad-b6c1-4488-89b7-bf93c24875e4,0.0,0.0,0.0,4.0,0.0,28.0
120fa506-2c40-4955-b9a4-f128824ee294,0.0,60.0,0.0,12.169166666666666,0.0,83.66916666666665
244d84a4-dc9a-46ae-b1e6-2e590732ce14,0.0,60.0,0.0,7.17,0.0,15.17
66b6029c-5a29-4330-99f9-1c2c39e2dee7,0.0,60.0,0.0,11.5,0.0,80.50000000000001
850c3070-bd8d-44e9-938b-da8a95233be1,0.0,0.0,4.224722222222223,0.7752777777777777,29.635,5.365
5de1dfd5-1f1e-460a-91f6-71c72ce4d3ba,0.0,60.0,0.0,7.1722222222222225,0.0,15.172222222222224
7043d081-a76a-43ce-b002-d5fb963fe39f,0.0,60.0,0.0,7.673333333333333,0.0,56.17333333333334
3f32e8b5-2303-477b-9ef0-6a52dd9a1891,0.0,60.0,0.0,23.17361111111111,0.0,105.02222222222224
70a30f8a-6bfd-41c6-bc86-4ca3417c4546,0.0,0.0,0.0,2.0,0.0,14.000000000000002
f773aa22-eac6-48d5-a77d-d004d5834fee,0.0,0.0,0.0,5.0,0.0,35.00000000000001
f561fb54-96ef-482f-9cc5-18ecfc64cc0d,0.0,0.0,1.1844444444444444,0.8155555555555555,12.244444444444447,5.755555555555555
13a15f2a-f366-4061-a6d3-6f04820c7609,0.0,0.0,0.0,1.5,0.0,10.5
0635382c-90bb-4fc0-ad07-1fd196e03aab,0.0,0.0,0.0,2.0,0.0,14.0
4fa5cfbf-8ab1-4607-b4cc-949980403e05,0.0,60.0,0.0,23.178055555555563,32.71694444444445,72.31805555555556
0eb76f7a-284b-4d02-8a21-c35ceefaeced,0.0,60.0,0.0,11.500000000000002,0.0,81.36277777777777
ada61de6-ae55-41ac-afca-afe767d44fde,0.0,60.0,0.0,8.0,0.0,68.0
7d9177c4-27ca-42a2-8915-b94057fd7cdf,60.0,0.0,23.180555555555554,0.0,162.265,0.0
a6de50fe-43e6-4cad-860c-f0f264e991f4,0.0,60.0,0.0,23.18111111111111,0.0,105.04472222222225
f01481f7-7f96-4bb2-af82-aac59d7e72cb,0.0,60.0,0.0,7.1819444444444445,0.0,15.182499999999997
f366cb4c-bc87-47b7-80c9-56018009064a,0.0,60.0,0.0,11.5,0.0,81.36972222222224
19907551-d16f-4f59-bbb9-bc6f8e2a1f01,0.0,60.0,0.0,11.5,0.0,80.5
e4c955d0-a293-499b-9024-b8f793d3297f,0.0,0.0,0.0,0.5,0.0,3.5
6919653e-fc86-431a-969e-a46e774c3471,0.0,60.0,0.0,11.999999999999998,0.0,84.37472222222219
b7474ca0-8205-44c2-bbe3-e164e48464ff,0.0,60.0,0.0,12.186111111111114,0.0,83.68611111111112
9bb308ee-46ad-49ee-a69e-9184e1a63bab,0.0,0.0,1.5000000000000002,0.0,8.70138888888889,1.5627777777777778
31c6b22d-d061-44c7-9c64-b20260bd6106,0.0,0.0,0.0,5.0,0.0,34.76444444444445
31adbc0c-6adb-4418-8b80-a05f27538be4,0.0,0.0,0.0,1.5,0.0,10.262777777777776
47f0a1f9-9b08-46b4-a9c6-17819f73bfa2,0.0,60.0,0.0,12.240277777777775,0.0,86.42027777777778
c3678b52-7755-4384-8be8-468fb6698ab0,0.0,60.0,0.0,8.0,0.0,68.00000000000001
379575ff-5f19-4de6-b11d-1aea575f8a6c,0.0,60.0,0.0,7.689444444444445,0.0,56.18916666666667
96e29a61-3372-48c1-9e39-70e90422836a,0.0,0.0,2.1925,0.3075,15.343333333333335,2.156666666666667
a3da50c3-5de5-48c3-8fb7-e63c0881d099,0.0,0.0,0.0,4.0,0.0,27.759722222222216
e1c238bb-c081-4884-998d-87a2e5dc7dcf,0.0,60.0,0.0,7.500000000000001,0.0,74.24277777777779
274ec66e-eb31-45db-b43a-61660f0183d5,0.0,60.0,0.0,10.999999999999998,0.0,78.89055555555552
f640024e-93cb-4e71-90ed-3699620cd3d4,0.0,0.0,0.0,4.0,0.0,28.0
797563ed-b4bc-44fc-9fa9-4929b95ca0c5,60.0,0.0,10.246111111111112,0.5038888888888889,76.47111111111111,2.5197222222222226
472c7abd-1aaf-486b-aae8-0214aeb82df6,60.0,0.0,12.694166666666664,0.30583333333333335,87.86777777777776,2.132222222222222
6c6a2de8-ed69-46c3-baa8-8d85a723cdc8,60.0,0.0,7.2441666666666675,0.2558333333333333,60.97222222222223,13.27111111111111
e005423c-132b-441a-9eb9-1e474c6ed63b,0.0,60.0,0.0,23.19694444444445,32.79027777777778,72.30055555555553
0366438a-d363-479d-89ef-33759e4b0eff,0.0,60.0,0.0,12.000000000000002,0.0,83.89833333333337
8d2f9b4d-6b58-464c-9d40-ea4e30806f47,0.0,60.0,0.0,23.197777777777777,0.0,162.3861111111112
7325bbc5-19e2-470e-8486-8faeab19467d,0.0,0.0,0.0,2.0,0.0,13.999999999999998
8a8b6b4f-ab04-4892-b0b6-f021b3caf5e2,0.0,60.0,0.0,11.999999999999998,0.0,84.40194444444448
259495e8-b1de-4b8a-9f3d-0464e7835dd8,0.0,60.0,0.0,23.200000000000006,0.0,162.4008333333333
b02e5816-56c6-4bef-9405-98de50839eba,0.0,0.0,0.0,2.0,0.0,13.749999999999998
785383d7-20bd-4b8d-a62e-cd69b2c1d380,0.0,0.0,0.0,5.0,0.0,34.74916666666667
f3dd8edc-2ca9-4358-a325-21f1829f2c86,0.0,60.0,0.0,23.202222222222233,0.0,105.1075
e1fc8173-3aca-43fc-b58e-ea41e4680ccd,0.0,60.0,0.0,7.999999999999999,0.0,68.0
eeeee0ab-4d27-4816-930e-3397cef61a17,0.0,60.0,0.0,23.20416666666667,0.0,140.22444444444443
baa60b43-b4ee-472b-93a1-397d5bb86bf2,0.0,60.0,0.0,8.000000000000002,0.0,68.00000000000003
73fc5b4f-e277-4f06-94e2-00a6d35c4522,0.0,0.0,0.0,2.5,0.0,17.5
73cefd6b-933a-4a45-9da7-722719bd3bd9,0.0,60.0,0.0,11.5,0.0,80.50000000000003
831453a0-6b6c-478f-b864-613d8d3139f8,0.0,0.0,2.2080555555555557,0.29194444444444445,15.446666666666665,2.0533333333333332
d5d1d040-8e0a-4d07-bfa2-ce6254d0a88a,0.0,0.0,0.0,2.5,0.0,17.499999999999996
3a603c8f-92ca-499a-a8cd-bd55735671a9,0.0,60.0,0.0,8.25,0.0,69.75
785ba5d7-9aa0-4925-a55c-5a6f9d996e8a,60.0,0.0,7.757222222222222,0.49277777777777776,66.31055555555557,3.439444444444444
5ea3d86c-2a41-49ca-b61f-72b345a34090,0.0,60.0,0.0,8.25,0.0,69.75
5d69c49a-d779-4aa9-b32a-85b1cd070fde,0.0,60.0,0.0,12.2625,0.0,85.82250000000003
cfa4cfdc-6a36-4ffe-9000-74df4181fb5b,0.0,0.0,0.0,2.0,0.0,16.0
747dc140-73fc-4bfd-ab72-14796596529f,0.0,0.0,0.0,2.0,0.0,16.0
da93c54d-c0a3-4346-8f9c-0b3d77b5c11c,60.0,0.0,7.711388888888888,0.0,54.491388888888906,1.7197222222222222
e89c4078-d92d-4dba-8465-c452e91b3170,0.0,0.0,1.2244444444444444,0.7755555555555556,10.5225,5.477499999999999
d1b302f4-5593-4482-b410-61c5ad784dbf,0.0,0.0,0.0,1.0,0.0,16.999999999999996
622f6cec-5d65-474a-b672-0b729b7e861d,60.0,0.0,11.227777777777778,0.7722222222222223,80.52722222222226,3.9052777777777776
10d4d8bc-13bf-46b9-a75b-149276c0fab7,60.0,0.0,2.2144444444444447,0.0,16.528055555555557,3.6869444444444444
3ecb5ed1-4136-48ce-b571-a6406c9a549b,0.0,60.0,0.0,2.2152777777777777,0.0,20.21527777777778
8f817373-d50f-48d3-b8be-d250d907bdd5,0.0,60.0,0.0,10.5,0.0,75.50000000000001
af3166a8-d552-4fb7-aa9e-57f8858c0af5,60.0,0.0,2.216388888888889,0.0,16.5425,3.6741666666666672
be31c03d-d136-4685-a759-c7f14ff6ef77,0.0,0.0,2.2219444444444445,0.27805555555555556,14.551666666666666,4.448333333333333
09dd70d2-72d0-4269-b10b-739420acde31,0.0,0.0,0.0,4.0,0.0,28.0
9461ad33-1fd6-4d31-8c10-1ce2750775a7,0.0,0.0,2.222777777777778,0.2772222222222222,15.539444444444444,3.4605555555555556
6037b035-3249-41c0-9236-218223fb87f4,0.0,60.0,0.0,10.333333333333334,0.0,72.00000000000004
b223e45e-5688-4044-bcac-26b12961c7a8,0.0,60.0,0.0,15.499999999999998,0.0,86.94750000000005
ea0e9240-bdf4-4778-9425-eed60860b8e5,60.0,0.0,14.736111111111112,0.763888888888889,83.08583333333335,3.8630555555555555
a1838af4-71d2-40f3-98bd-001573fb7c2a,0.0,0.0,1.6533333333333335,0.3466666666666667,9.31,4.6899999999999995
045d0d07-62dd-41bb-a14f-c36a147131dc,0.0,0.0,0.0,2.5,0.0,19.0
1aa35412-d39d-403c-8755-ea485dbcaa52,0.0,60.0,0.0,15.500000000000002,0.0,86.95111111111108
4feb319d-8fb3-4c6c-a12d-c6eb6f8062c2,0.0,60.0,0.0,7.724166666666666,0.0,56.22388888888889
924e2fde-1156-45ef-92a0-31fefcf5db9c,0.0,60.0,0.0,8.0,0.0,73.99999999999996
96497ba4-06ed-4afc-a7fb-67686ba02707,0.0,60.0,0.0,10.416666666666668,0.0,75.41666666666666
7a230e56-7021-41d0-a46b-0eb3c072324e,0.0,60.0,0.0,23.31083333333333,0.0,163.17777777777766
67bd5fdb-a7bd-41cc-af5b-4a8f40dff144,0.0,0.0,0.0,2.0,0.0,20.226111111111116
22b73d5b-62d6-42ef-8a0f-bbd06d3d1b17,0.0,60.0,0.0,8.0,0.0,74.0
72a7653b-cb1b-4b27-96bf-856e080b52c1,0.0,60.0,0.0,10.750000000000002,0.0,79.05888888888889
b76e292d-737b-4a76-835a-9a8b753b2cb5,0.0,60.0,0.0,12.000000000000004,0.0,84.46222222222224
da6a8a48-cf95-4fef-aef4-c4e7e41da8bc,0.0,0.0,0.0,2.0,0.0,13.999999999999998
2a7cbe72-a537-460d-b421-44cd990895e5,0.0,60.0,0.0,10.500000000000002,0.0,75.50000000000004
e5d35571-6e31-42b1-a597-1bea7a6aaaa7,0.0,60.0,0.0,7.230555555555555,0.0,15.230277777777777
4315436c-a97a-4dd4-87fe-121692326bf3,0.0,60.0,0.0,8.0,0.0,73.99999999999999
f34b5124-d482-43fa-9884-d00ddd087ac9,0.0,60.0,0.0,11.499999999999998,0.0,80.49999999999997
b94ec4d0-884e-4da4-82f0-f55c6fcc83f0,0.0,60.0,0.0,12.235,0.0,83.73500000000003
410828e6-b8b4-46a0-aabf-8fe03e6f7a90,0.0,60.0,0.0,10.5,0.0,75.5
2c7f4cbb-b7b1-4720-b324-bb6cfcf493cc,0.0,0.0,1.2494444444444444,0.7505555555555555,10.688888888888888,5.311111111111111
65a128d3-077d-4878-8322-adc407406455,0.0,0.0,3.2852777777777775,0.7147222222222223,23.006388888888885,4.993611111111111
e44a419b-34db-462f-98e7-ce4932a74634,0.0,0.0,0.0,4.0,0.0,27.999999999999996
364b3704-e291-498d-8f44-31b57afc121d,0.0,0.0,0.0,1.75,0.0,12.5
